web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546971675-390","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","ON OFFERAdd to CompareSamsung Galaxy On6 (Black, 64 GB)4.367,467 Ratings & 6,883 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 Battery1.6 GHz Exynos Octa Core ProcessorFace Unlock & Fingerprint SensorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,990₹15,49016% offUp to ₹12,500 Off on ExchangeEMI starting from ₹432/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-on6-black-64-gb/p/itmf6m35fhyqhtzv?pid=MOBF6FZ4QMNCA48H&srno=b_2_30&otracker=browse&lid=LSTMOBF6FZ4QMNCA48H4UVXKS&fm=organic&iid=9d46a2a0-0843-4880-8c31-9dd18cbcde59.MOBF6FZ4QMNCA48H.SEARCH","Samsung Galaxy On6 (Black, 64 GB)  (4 GB RAM)","₹12,990","2 Days, Thursday","3000 Battery","TrueComRetail","4.6","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.4","2.7","3.8","4.5","All 6883 reviews","https://www.flipkart.com/samsung-galaxy-on6-black-64-gb/product-reviews/itmf6m35fhyqhtzv?pid=MOBF6FZ4QMNCA48H"
"1546971049-257","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Galaxy J1 Ace (Blue, 4 GB)3.82,207 Ratings & 249 Reviews512 MB RAM | 4 GB ROM |10.92 cm (4.3 inch) WVGA Display5MP Rear Camera | 2MP Front Camera1800 Battery1 Year Manufacturer Warranty₹5,850EMI starting from ₹195/month","https://www.flipkart.com/samsung-galaxy-j1-ace-blue-4-gb/p/itmeay7mjdhdbb4z?pid=MOBEAY7MQXZYHCQZ&srno=b_7_163&otracker=browse&lid=LSTMOBEAY7MQXZYHCQZHRUVCV&fm=organic&iid=43ce7c8e-08d8-4316-a5f2-b5d219fe65be.MOBEAY7MQXZYHCQZ.SEARCH","Samsung Galaxy J1 Ace (Blue, 4 GB)  (512 MB RAM)","₹5,850","null","1800 Battery","null","null","Blue","512 MB","4 GB","1 Year Manufacturer Warranty","3.8","null","null","null","null","All 249 reviews","https://www.flipkart.com/samsung-galaxy-j1-ace-blue-4-gb/product-reviews/itmeay7mjdhdbb4z?pid=MOBEAY7MQXZYHCQZ"
"1546971134-277","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Tizen Z3 (Silver, 8 GB)3.24,668 Ratings & 549 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2600 Li-Ion Battery1 Year Manufacturer Warranty₹5,499EMI starting from ₹183/month","https://www.flipkart.com/samsung-tizen-z3-silver-8-gb/p/itmeckgyydawdefp?pid=MOBECKHZZPEHJDHZ&srno=b_6_143&otracker=browse&lid=LSTMOBECKHZZPEHJDHZGI4CNH&fm=organic&iid=33996840-6f0e-4581-9bb7-d49154c4b327.MOBECKHZZPEHJDHZ.SEARCH","Samsung Tizen Z3 (Silver, 8 GB)  (1 GB RAM)","₹5,499","null","2600 Li-Ion Battery","null","null","Silver","1 GB","8 GB","1 Year Manufacturer Warranty","3.2","null","null","null","null","All 549 reviews","https://www.flipkart.com/samsung-tizen-z3-silver-8-gb/product-reviews/itmeckgyydawdefp?pid=MOBECKHZZPEHJDHZ"
"1546971578-370","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy Note 8 (Midnight Black, 64 GB)4.134 Ratings & 5 Reviews6 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) Display12MP Rear Camera3300 Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Batteries from the Date of Purchase.₹51,950EMI starting from ₹1726/month","https://www.flipkart.com/samsung-galaxy-note-8-midnight-black-64-gb/p/itmfaa8wy9xzp4m7?pid=MOBFY4NYWWE9ZFFN&srno=b_3_50&otracker=browse&lid=LSTMOBFY4NYWWE9ZFFN7KCZBQ&fm=organic&iid=c761bc4e-4dba-49ee-a475-fee21ad5dfa5.MOBFY4NYWWE9ZFFN.SEARCH","Samsung Galaxy Note 8 (Midnight Black, 64 GB)  (6 GB RAM)","₹51,950","6-7 days","3300 Battery","MobilesUnlimited","4.6","Midnight Black","6 GB","64 GB","1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Batteries from the Date of Purchase.","4.1","null","null","null","null","All 5 reviews","https://www.flipkart.com/samsung-galaxy-note-8-midnight-black-64-gb/product-reviews/itmfaa8wy9xzp4m7?pid=MOBFY4NYWWE9ZFFN"
"1546971057-259","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Sm-G361Hhadins (Charcoal Gray, 8 GB)1 GB RAM | 8 GB ROM |11.43 cm (4.5 inch) WVGA Display5MP Rear Camera2000 Li-Ion Battery1 Year Manufacturer Warranty₹7,849EMI starting from ₹261/month","https://www.flipkart.com/samsung-sm-g361hhadins-charcoal-gray-8-gb/p/itmebbdvcxepxxwy?pid=MOBEBBDVYYHPU88Y&srno=b_7_161&otracker=browse&lid=LSTMOBEBBDVYYHPU88YRNIDUT&fm=organic&iid=228bbd81-bceb-4ee3-812c-a0b91eb45059.MOBEBBDVYYHPU88Y.SEARCH","Samsung Sm-G361Hhadins (Charcoal Gray, 8 GB)  (1 GB RAM)","₹7,849","null","2000 Li-Ion Battery","null","null","Charcoal Gray","1 GB","8 GB","1 Year Manufacturer Warranty","null","null","null","null","null","null",""
"1546970829-207","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Ace NXT (Black, 4 GB)3.7353 Ratings & 30 Reviews512 MB RAM | 4 GB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display1500 Li-Ion BatterySpreadtrum SC7715 Processor1 Year for Mobile & 6 Months for Accessories₹5,249EMI starting from ₹175/month","https://www.flipkart.com/samsung-galaxy-ace-nxt-black-4-gb/p/itmdzm5hdsrzmyzc?pid=MOBDZM5BREYUEEUF&srno=b_9_213&otracker=browse&lid=LSTMOBDZM5BREYUEEUFRWCRVK&fm=organic&iid=b43f67bc-167e-439f-b5ff-254cabdc692b.MOBDZM5BREYUEEUF.SEARCH","Samsung Galaxy Ace NXT (Black, 4 GB)  (512 MB RAM)","₹5,249","null","Spreadtrum SC7715 Processor","null","null","Black","512 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.7","null","null","null","null","All 30 reviews","https://www.flipkart.com/samsung-galaxy-ace-nxt-black-4-gb/product-reviews/itmdzm5hdsrzmyzc?pid=MOBDZM5BREYUEEUF"
"1546971520-358","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","ON OFFERAdd to CompareSamsung Galaxy On Max (Gold, 32 GB)4.31,12,021 Ratings & 20,877 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3300 BatteryMediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core ProcessorBrand Warranty of 1 Year₹11,990₹16,90029% offUp to ₹11,000 Off on ExchangeEMI starting from ₹399/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-max-gold-32-gb/p/itmevakgf8gmvyte?pid=MOBEV7YDBCAFG3ZH&srno=b_3_62&otracker=browse&lid=LSTMOBEV7YDBCAFG3ZH5FUOXG&fm=organic&iid=32ef9b2b-a0b9-4127-9edd-b47f8ad362ed.MOBEV7YDBCAFG3ZH.SEARCH","Samsung Galaxy On Max (Gold, 32 GB)  (4 GB RAM)","₹11,990","2 Days, Thursday","3300 Battery","TrueComRetail","4.6","Gold","4 GB","32 GB","Brand Warranty of 1 Year","4.3","4.3","4.1","4.1","4.6","All 20877 reviews","https://www.flipkart.com/samsung-galaxy-max-gold-32-gb/product-reviews/itmevakgf8gmvyte?pid=MOBEV7YDBCAFG3ZH"
"1546971533-361","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung B351E/Metro 3504.16,449 Ratings & 746 Reviews32 MB RAM | 0 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹2,800OffersNo Cost EMI","https://www.flipkart.com/samsung-b351e-metro-350/p/itmevhdgqxmhvekw?pid=MOBEVHDGHUXFPUXU&srno=b_3_59&otracker=browse&lid=LSTMOBEVHDGHUXFPUXU81ADIS&fm=organic&iid=36f4367f-c05e-48ab-bcd4-689725ee175b.MOBEVHDGHUXFPUXU.SEARCH","Samsung B351E/Metro 350  (Blue Black)","₹2,800","11 Jan, Friday","1200 Battery","TrueComRetail","4.6","Blue Black","32 MB","0 MB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","null","null","null","null","All 746 reviews","https://www.flipkart.com/samsung-b351e-metro-350/product-reviews/itmevhdgqxmhvekw?pid=MOBEVHDGHUXFPUXU"
"1546971226-299","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","ON OFFEROut Of StockAdd to CompareSamsung Galaxy C9 Pro (Black, 64 GB)4.33,915 Ratings & 702 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display16MP Rear Camera | 16MP Front Camera4000 Li-Ion BatteryQualcomm Snapdragon 653 Octa Core 1.95GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹29,900₹31,9006% offUp to ₹14,900 Off on ExchangeEMI starting from ₹994/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-c9-pro-black-64-gb/p/itmeqhbwjgvdbbrf?pid=MOBEQHBWUJUHKXJZ&srno=b_6_121&otracker=browse&lid=LSTMOBEQHBWUJUHKXJZZJKDU0&fm=organic&iid=c26d2e3c-8d60-4885-ba15-7f4e7591bee1.MOBEQHBWUJUHKXJZ.SEARCH","Samsung Galaxy C9 Pro (Black, 64 GB)  (6 GB RAM)","₹29,900","null","4000 Li-Ion Battery","null","null","Black","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.0","3.7","4.0","4.0","All 702 reviews","https://www.flipkart.com/samsung-galaxy-c9-pro-black-64-gb/product-reviews/itmeqhbwjgvdbbrf?pid=MOBEQHBWUJUHKXJZ"
"1546971076-264","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Galaxy Note 5 (Silver Titanium, 32 GB)3.8337 Ratings & 103 Reviews4 GB RAM | 32 GB ROM |14.48 cm (5.7 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera3000 Li-Polymer BatteryExynos 7420 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹27,000EMI starting from ₹897/month","https://www.flipkart.com/samsung-galaxy-note-5-silver-titanium-32-gb/p/itmebbkzwrhkv8ue?pid=MOBEB893YGQMF5QM&srno=b_7_156&otracker=browse&lid=LSTMOBEB893YGQMF5QMFEKGAX&fm=organic&iid=a5e1dc8f-c2d7-4d0a-8871-31b2c9766f8d.MOBEB893YGQMF5QM.SEARCH","Samsung Galaxy Note 5 (Silver Titanium, 32 GB)  (4 GB RAM)","₹27,000","null","3000 Li-Polymer Battery","null","null","Silver Titanium","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3.8","null","null","null","null","All 103 reviews","https://www.flipkart.com/samsung-galaxy-note-5-silver-titanium-32-gb/product-reviews/itmebbkzwrhkv8ue?pid=MOBEB893YGQMF5QM"
"1546971639-382","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","Add to CompareSamsung Galaxy J4 (Black, 16 GB)4.32,161 Ratings & 267 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,750EMI starting from ₹291/month","https://www.flipkart.com/samsung-galaxy-j4-black-16-gb/p/itmf5scxzypakdz5?pid=MOBF5PZHGU4MWFEV&srno=b_2_38&otracker=browse&lid=LSTMOBF5PZHGU4MWFEVJ0XDWE&fm=organic&iid=a5429cb2-fed5-4181-aa1e-d0c141214f3e.MOBF5PZHGU4MWFEV.SEARCH","Samsung Galaxy J4 (Black, 16 GB)  (2 GB RAM)","₹8,750","6-7 days","3000 Battery","CellularZone","3.6","Black","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.2","3.2","5.0","4.7","All 267 reviews","https://www.flipkart.com/samsung-galaxy-j4-black-16-gb/product-reviews/itmf5scxzypakdz5?pid=MOBF5PZHGU4MWFEV"
"1546971529-360","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung B351E/Metro 3504.16,449 Ratings & 746 Reviews32 MB RAM | 0 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹2,800OffersNo Cost EMI","https://www.flipkart.com/samsung-b351e-metro-350/p/itmevhdggcphfgsz?pid=MOBEVHDG3RYTFAX7&srno=b_3_60&otracker=browse&lid=LSTMOBEVHDG3RYTFAX7SZVJIR&fm=organic&iid=16108665-8cff-428c-8d35-2d09db39307c.MOBEVHDG3RYTFAX7.SEARCH","Samsung B351E/Metro 350  (Grey)","₹2,800","null","1200 Battery","null","null","Grey","32 MB","0 MB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","null","null","null","null","All 746 reviews","https://www.flipkart.com/samsung-b351e-metro-350/product-reviews/itmevhdggcphfgsz?pid=MOBEVHDG3RYTFAX7"
"1546970903-226","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Note Edge (Frost White, 32 GB)3.3180 Ratings & 52 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.22 cm (5.6 inch) Display16MP Rear Camera | 3.7MP Front Camera3000 BatteryAPQ 8084 Processor1 Year for Mobile & 6 Months for Accessories₹29,850EMI starting from ₹992/month","https://www.flipkart.com/samsung-galaxy-note-edge-frost-white-32-gb/p/itme37apwyfdpddz?pid=MOBE37ANUWY4P6GG&srno=b_9_194&otracker=browse&lid=LSTMOBE37ANUWY4P6GGMSRETE&fm=organic&iid=5accc2ac-1d40-46d2-99d2-1b485e637399.MOBE37ANUWY4P6GG.SEARCH","Samsung Galaxy Note Edge (Frost White, 32 GB)  (3 GB RAM)","₹29,850","null","3000 Battery","null","null","Frost White","3 GB","32 GB","1 Year for Mobile & 6 Months for Accessories","3.3","null","null","null","null","All 52 reviews","https://www.flipkart.com/samsung-galaxy-note-edge-frost-white-32-gb/product-reviews/itme37apwyfdpddz?pid=MOBE37ANUWY4P6GG"
"1546970710-180","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Rex 603.4106 Ratings & 18 Reviews30 MB ROM | Expandable Upto 16 GB7.09 cm (2.79 inch) QVGA Display1.3MP Rear Camera1000 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹3,400EMI starting from ₹113/month","https://www.flipkart.com/samsung-rex-60/p/itmeuyd9ymwegt9s?pid=MOBDGSXYEZK5BGQH&srno=b_10_240&otracker=browse&lid=LSTMOBDGSXYEZK5BGQH0XAUWH&fm=organic&iid=b459a570-2b41-4ba1-9f7c-83e9ef23b5a2.MOBDGSXYEZK5BGQH.SEARCH","Samsung Rex 60  (Flamingo Red)","₹3,400","null","1000 Li-Ion Battery","null","null","Flamingo Red","null","30 MB","1 Year for Mobile & 6 Months for Accessories","3.4","null","null","null","null","All 18 reviews","https://www.flipkart.com/samsung-rex-60/product-reviews/itmeuyd9ymwegt9s?pid=MOBDGSXYEZK5BGQH"
"1546971268-310","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Galaxy J2 (White, 8 GB)4.118,785 Ratings & 2,245 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 128 GB11.94 cm (4.7 inch) quarter HD Display5MP Rear Camera | 2MP Front Camera2000 BatteryExynos 3475 Quad Core 1.3GHz Processor1 Year Manufacturer Warranty₹7,400Up to ₹7,350 Off on ExchangeEMI starting from ₹246/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-j2-white-8-gb/p/itmedwngmgzgf56v?pid=MOBEBFQE4WFKV2TF&srno=b_5_110&otracker=browse&lid=LSTMOBEBFQE4WFKV2TFR6EMNJ&fm=organic&iid=8830726a-72d7-4ab5-a93e-9eebb527350f.MOBEBFQE4WFKV2TF.SEARCH","Samsung Galaxy J2 (White, 8 GB)  (1 GB RAM)","₹7,400","null","2000 Battery","TrueComRetail","4.6","White","1 GB","8 GB","1 Year Manufacturer Warranty","4.1","null","null","null","null","All 2245 reviews","https://www.flipkart.com/samsung-galaxy-j2-white-8-gb/product-reviews/itmedwngmgzgf56v?pid=MOBEBFQE4WFKV2TF"
"1546971245-303","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Guru Plus B1104253 Ratings & 37 Reviews512 MB RAM | 512 MB ROM |3.81 cm (1.5 inch) Display800 Battery1 Year Manufacturer Warranty₹1,700","https://www.flipkart.com/samsung-guru-plus-b110/p/itme9efyzsgsqqce?pid=MOBE9EFYHNMFWHQG&srno=b_5_117&otracker=browse&lid=LSTMOBE9EFYHNMFWHQG72OVES&fm=organic&iid=cfeb2404-431b-4af5-849a-01e8f09910ff.MOBE9EFYHNMFWHQG.SEARCH","Samsung Guru Plus B110  (Black)","₹1,700","null","null","SFONE","null","Black","512 MB","512 MB","1 Year Manufacturer Warranty","4","null","null","null","null","All 37 reviews","https://www.flipkart.com/samsung-guru-plus-b110/product-reviews/itme9efyzsgsqqce?pid=MOBE9EFYHNMFWHQG"
"1546971776-414","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=1","ON OFFERAdd to CompareSamsung Galaxy A9 (Lemonade Blue, 128 GB)4.4194 Ratings & 16 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.0 cm (6.3 inch) FHD+ Display24MP + 5MP + 10MP +8MP | 24MP Front Camera3800 Lithium-ion BatteryQualcomm Snapdragon 660 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹36,990₹39,0005% offUp to ₹14,900 Off on ExchangeEMI starting from ₹1229/monthOffersNo Cost EMISpecial PriceBank Offer","https://www.flipkart.com/samsung-galaxy-a9-lemonade-blue-128-gb/p/itmfaj72y3fz2pzn?pid=MOBFAJ72EG8KFZEM&srno=b_1_6&otracker=browse&lid=LSTMOBFAJ72EG8KFZEM1EIDLO&fm=organic&iid=4d2052f7-a8b5-49ad-8f49-183dee7d9151.MOBFAJ72EG8KFZEM.SEARCH","Samsung Galaxy A9 (Lemonade Blue, 128 GB)  (6 GB RAM)","₹36,990","11 Jan, Friday","3800 Lithium-ion Battery","TrueComRetail","4.6","Lemonade Blue","6 GB","128 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","null","null","null","null","All 16 reviews","https://www.flipkart.com/samsung-galaxy-a9-lemonade-blue-128-gb/product-reviews/itmfaj72y3fz2pzn?pid=MOBFAJ72EG8KFZEM"
"1546971608-375","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","Add to CompareSamsung Guru FM Plus4.27,307 Ratings & 870 ReviewsNA ROM |3.81 cm (1.5 inch) VGA Display800 Battery1 Year Manufacturer Warranty₹1,500OffersNo Cost EMI","https://www.flipkart.com/samsung-guru-fm-plus/p/itmf54p4tddnyf6a?pid=MOBF54P4Y285GZ4Y&srno=b_2_45&otracker=browse&lid=LSTMOBF54P4Y285GZ4YLX4JD4&fm=organic&iid=5efcc83a-b506-4196-9df0-d1339169e6fb.MOBF54P4Y285GZ4Y.SEARCH","Samsung Guru FM Plus  (Gold)","₹1,500","11 Jan, Friday","null","TrueComRetail","4.6","Gold","null","NA","1 Year Manufacturer Warranty","4.2","null","null","null","null","All 870 reviews","https://www.flipkart.com/samsung-guru-fm-plus/product-reviews/itmf54p4tddnyf6a?pid=MOBF54P4Y285GZ4Y"
"1546971661-387","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=2","Add to CompareSamsung Galaxy J4 (Black, 32 GB)4.2169 Ratings & 24 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 BatteryExynos 7570 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹10,990EMI starting from ₹366/month","https://www.flipkart.com/samsung-galaxy-j4-black-32-gb/p/itmf6fgzzxg2e2hk?pid=MOBF649RGYKVV88N&srno=b_2_33&otracker=browse&lid=LSTMOBF649RGYKVV88NMBNOTQ&fm=organic&iid=8eb22f82-f932-4c22-b8cc-28a53a590a37.MOBF649RGYKVV88N.SEARCH","Samsung Galaxy J4 (Black, 32 GB)  (3 GB RAM)","₹10,990","4-5 days","3000 Battery","EglobeSLP","3.8","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","null","null","null","null","All 24 reviews","https://www.flipkart.com/samsung-galaxy-j4-black-32-gb/product-reviews/itmf6fgzzxg2e2hk?pid=MOBF649RGYKVV88N"
"1546970788-198","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Primo4.2186 Ratings & 55 Reviews110 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display5MP Rear Camera1000 Li-Ion Battery1 Year Manufacturer Warranty₹5,639EMI starting from ₹188/month","https://www.flipkart.com/samsung-primo/p/itmevt7whssynrcg?pid=MOBDNJ4YPWHPBHZG&srno=b_10_222&otracker=browse&lid=LSTMOBDNJ4YPWHPBHZGFJQK07&fm=organic&iid=e5d86cdc-5c3e-4339-bec4-2b3362f18f38.MOBDNJ4YPWHPBHZG.SEARCH","Samsung Primo  (Black)","₹5,639","null","1000 Li-Ion Battery","null","null","Black","null","110 MB","1 Year Manufacturer Warranty","4.2","null","null","null","null","All 55 reviews","https://www.flipkart.com/samsung-primo/product-reviews/itmevt7whssynrcg?pid=MOBDNJ4YPWHPBHZG"
"1546971351-322","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","Add to CompareSamsung Galaxy S4 (Deep Black, 16 GB)3.96,778 Ratings & 1,329 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera | 2MP Front Camera2600 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹15,999EMI starting from ₹532/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-s4-deep-black-16-gb/p/itme6s5apwetpkzg?pid=MOBDVP8DZJXQYJSD&srno=b_5_98&otracker=browse&lid=LSTMOBDVP8DZJXQYJSDJMWL5H&fm=organic&iid=5217e59e-526a-4c8c-aa92-bd7e6bbd4868.MOBDVP8DZJXQYJSD.SEARCH","Samsung Galaxy S4 (Deep Black, 16 GB)  (2 GB RAM)","₹15,999","5-7 days","2600 Li-Ion Battery","TrueComRetail","4.6","Deep Black","2 GB","16 GB","1 Year for Mobile & 6 Months for Accessories","3.9","null","null","null","null","All 1329 reviews","https://www.flipkart.com/samsung-galaxy-s4-deep-black-16-gb/product-reviews/itme6s5apwetpkzg?pid=MOBDVP8DZJXQYJSD"
"1546971210-295","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Coming SoonAdd to CompareSamsung Galaxy S7 Edge (Pink Gold, 32 GB)4.43,648 Ratings & 577 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 200 GB13.97 cm (5.5 inch) Quad HD Display12MP Rear Camera | 5MP Front Camera3600 BatteryExynos 8890 Octa Core 2.3GHz Processor1 Year National Warranty from Samsung₹41,900Up to ₹14,900 Off on ExchangeEMI starting from ₹1392/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-s7-edge-pink-gold-32-gb/p/itmenzynu96ueheb?pid=MOBENZYMSEFQEXRZ&srno=b_6_125&otracker=browse&lid=LSTMOBENZYMSEFQEXRZHKGAKD&fm=organic&iid=0071a052-f2a9-4d99-b703-cee85a813a10.MOBENZYMSEFQEXRZ.SEARCH","Samsung Galaxy S7 Edge (Pink Gold, 32 GB)  (4 GB RAM)","₹41,900","null","3600 Battery","TrueComRetail","4.6","Pink Gold","4 GB","32 GB","1 Year National Warranty from Samsung","4.4","4.6","4.0","4.2","4.3","All 577 reviews","https://www.flipkart.com/samsung-galaxy-s7-edge-pink-gold-32-gb/product-reviews/itmenzynu96ueheb?pid=MOBENZYMSEFQEXRZ"
