web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546967409-138","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi 6 Pro (Gold, 64 GB)4.3211 Ratings & 31 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inch) FHD+ Display12MP + 5MP | 5MP Front Camera4000 BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories₹12,999EMI starting from ₹432/month","https://www.flipkart.com/redmi-6-pro-gold-64-gb/p/itmfbh5t77gmhfrp?pid=MOBFBH5TZEZPZXBB&srno=b_2_42&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFBH5TZEZPZXBB1RV5UI&fm=organic&iid=1df58c3c-80b0-4772-8060-2ad67075c0db.MOBFBH5TZEZPZXBB.SEARCH","Redmi 6 Pro (Gold, 64 GB)  (4 GB RAM)","₹12,999","4-5 days","4000 Battery","FASHIONADDA92","4.5","Gold","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","4.3","null","null","null","null","All 31 reviews","https://www.flipkart.com/redmi-6-pro-gold-64-gb/product-reviews/itmfbh5t77gmhfrp?pid=MOBFBH5TZEZPZXBB"
"1546967492-162","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi 6 (Gold, 64 GB)4.42,54,683 Ratings & 19,923 Reviews3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,499₹10,4999% offUp to ₹9,450 Off on ExchangeEMI starting from ₹316/monthOffersSpecial Price","https://www.flipkart.com/redmi-6-gold-64-gb/p/itmfa94ek8ujmm5z?pid=MOBF8F4BNUY8HGVX&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF8F4BNUY8HGVXNQDBRV&fm=organic&iid=4c709da7-1439-4b6a-a204-a4774b1316a3.MOBF8F4BNUY8HGVX.SEARCH","Redmi 6 (Gold, 64 GB)  (3 GB RAM)","₹9,499","11 Jan, Friday","3000 Lithium-polymer Battery","Flashstar Commerce","4.8","Gold","3 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","2.7","2.7","4.8","All 19923 reviews","https://www.flipkart.com/redmi-6-gold-64-gb/product-reviews/itmfa94ek8ujmm5z?pid=MOBF8F4BNUY8HGVX"
"1546967402-136","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi Y1 lite (Rose Gold, 16 GB)4.12,663 Ratings & 276 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3080 BatterySnapdragon 425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹7,999EMI starting from ₹266/month","https://www.flipkart.com/redmi-y1-lite-rose-gold-16-gb/p/itmfa85cfzb6txgh?pid=MOBF5FW7MYEGVGUF&srno=b_2_44&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF5FW7MYEGVGUFSTOQZL&fm=organic&iid=fb6e172d-1d4f-484c-894a-032cba89ed32.MOBF5FW7MYEGVGUF.SEARCH","Redmi Y1 lite (Rose Gold, 16 GB)  (2 GB RAM)","₹7,999","2 Days, Thursday","3080 Battery","Flip ki Deal","4.3","Rose Gold","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","3.5","4.6","4.8","null","All 276 reviews","https://www.flipkart.com/redmi-y1-lite-rose-gold-16-gb/product-reviews/itmfa85cfzb6txgh?pid=MOBF5FW7MYEGVGUF"
"1546967335-122","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareRedmi 5 (Rose Gold, 32 GB)4.34,236 Ratings & 369 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,949EMI starting from ₹331/month","https://www.flipkart.com/redmi-5-rose-gold-32-gb/p/itmf3dhyyzz2phss?pid=MOBF4N82DPJEZNCU&srno=b_3_58&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF4N82DPJEZNCUPEYVLO&fm=organic&iid=86f79e7f-46ad-4710-8909-3731c9a2eba3.MOBF4N82DPJEZNCU.SEARCH","Redmi 5 (Rose Gold, 32 GB)  (3 GB RAM)","₹9,949","null","3300 Battery","null","null","Rose Gold","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.5","3.5","4.5","null","All 369 reviews","https://www.flipkart.com/redmi-5-rose-gold-32-gb/product-reviews/itmf3dhyyzz2phss?pid=MOBF4N82DPJEZNCU"
"1546967319-119","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Coming SoonAdd to CompareRedmi Note 4 (Dark Grey, 64 GB)4.412,66,920 Ratings & 2,15,690 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera4100 Li-Polymer BatteryQualcomm Snapdragon 625 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,999Up to ₹12,600 Off on ExchangeEMI starting from ₹432/month","https://www.flipkart.com/redmi-note-4-dark-grey-64-gb/p/itmeqg88cnhyyuaf?pid=MOBEQ98TWG8X4HH3&srno=b_3_61&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEQ98TWG8X4HH3K9GEMH&fm=organic&iid=04d2a071-67fd-4e0e-8ec5-6739a7f416c1.MOBEQ98TWG8X4HH3.SEARCH","Redmi Note 4 (Dark Grey, 64 GB)  (4 GB RAM)","₹12,999","null","4100 Li-Polymer Battery","Truenet Commerce","4.9","Dark Grey","4GB RAM","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.3","4.5","3.7","4.8","All 215690 reviews","https://www.flipkart.com/redmi-note-4-dark-grey-64-gb/product-reviews/itmeqg88cnhyyuaf?pid=MOBEQ98TWG8X4HH3"
"1546967489-161","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi 6 (Rose Gold, 32 GB)4.42,54,683 Ratings & 19,923 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,499₹8,9995% offUp to ₹8,000 Off on ExchangeEMI starting from ₹283/monthOffersSpecial Price","https://www.flipkart.com/redmi-6-rose-gold-32-gb/p/itmf9f64fpjkbdxp?pid=MOBF9F64HGNTYHDB&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF9F64HGNTYHDBGGNTPT&fm=organic&iid=5028c1c4-7367-47cd-a324-a62d642e9364.MOBF9F64HGNTYHDB.SEARCH","Redmi 6 (Rose Gold, 32 GB)  (3 GB RAM)","₹8,499","11 Jan, Friday","3000 Lithium-polymer Battery","Flashstar Commerce","4.8","Rose Gold","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","2.7","2.7","4.8","All 19923 reviews","https://www.flipkart.com/redmi-6-rose-gold-32-gb/product-reviews/itmf9f64fpjkbdxp?pid=MOBF9F64HGNTYHDB"
"1546967284-114","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareMI4 (White, 16 GB)4.124,495 Ratings & 3,175 Reviews3 GB RAM | 16 GB ROM |12.7 cm (5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3080 Lithium-ion Polymer BatteryQualcomm MSM8274AC Snapdragon 801 Krait 400 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹14,999EMI starting from ₹499/monthOffersNo Cost EMI","https://www.flipkart.com/mi4-white-16-gb/p/itme3jfejqvgb4gw?pid=MOBE3JFC9UAFZ3QH&srno=b_3_66&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBE3JFC9UAFZ3QHPLOJEJ&fm=organic&iid=9539b92b-9374-4b2a-a1e3-9341b1c08eef.MOBE3JFC9UAFZ3QH.SEARCH","MI4 (White, 16 GB)  (3 GB RAM)","₹14,999","null","3080 Lithium-ion Polymer Battery","null","null","White","3 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","null","null","null","null","All 3175 reviews","https://www.flipkart.com/mi4-white-16-gb/product-reviews/itme3jfejqvgb4gw?pid=MOBE3JFC9UAFZ3QH"
"1546967406-137","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi Note 5 (Black, 64 GB)4.43,16,139 Ratings & 38,750 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹12,999EMI starting from ₹432/month","https://www.flipkart.com/redmi-note-5-black-64-gb/p/itmf2fc3phdkgahv?pid=MOBF28FTXZYZ6UYJ&srno=b_2_43&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF28FTXZYZ6UYJFTMMCS&fm=organic&iid=73c2ff26-0273-4053-a66c-e949485cadf8.MOBF28FTXZYZ6UYJ.SEARCH","Redmi Note 5 (Black, 64 GB)  (4 GB RAM)","₹12,999","15 Jan, Tuesday","4000 Li Polymer Battery","MyDukan","4.5","Black","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.5","4.5","4.2","4.8","All 38750 reviews","https://www.flipkart.com/redmi-note-5-black-64-gb/product-reviews/itmf2fc3phdkgahv?pid=MOBF28FTXZYZ6UYJ"
"1546967530-172","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi Note 6 Pro (Blue, 64 GB)4.531,013 Ratings & 3,391 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹15,999₹17,99911% offUp to ₹14,900 Off on ExchangeEMI starting from ₹532/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/p/itmfb2fbkhc5q9y3?pid=MOBFAJB4AVPG87YK&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFAJB4AVPG87YK5E99IB&fm=organic&iid=f1510764-1051-4ccc-bbb7-a37c6d8ecd17.MOBFAJB4AVPG87YK.SEARCH","Redmi Note 6 Pro (Blue, 64 GB)  (6 GB RAM)","₹15,999","11 Jan, Friday","4000 Li-polymer Battery","Flashstar Commerce","4.8","Blue","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.3","3.8","3.7","4.8","All 3391 reviews","https://www.flipkart.com/redmi-note-6-pro-blue-64-gb/product-reviews/itmfb2fbkhc5q9y3?pid=MOBFAJB4AVPG87YK"
"1546967434-146","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi 5 (Black, 32 GB)4.34,236 Ratings & 369 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display12MP Rear Camera | 5MP Front Camera3300 BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,985EMI starting from ₹332/month","https://www.flipkart.com/redmi-5-black-32-gb/p/itmf7f8hsckr2fzz?pid=MOBF4N82XAHQV9BU&srno=b_2_34&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF4N82XAHQV9BU7KZJSN&fm=organic&iid=e3a9e5f4-0a35-4151-86a2-939ecc1f27bd.MOBF4N82XAHQV9BU.SEARCH","Redmi 5 (Black, 32 GB)  (3 GB RAM)","₹9,985","11 Jan, Friday","3300 Battery","Flip ki Deal","4.3","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.5","3.5","4.5","null","All 369 reviews","https://www.flipkart.com/redmi-5-black-32-gb/product-reviews/itmf7f8hsckr2fzz?pid=MOBF4N82XAHQV9BU"
"1546967534-173","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi 6 (Blue, 32 GB)4.42,54,683 Ratings & 19,923 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,499₹8,9995% offUp to ₹8,000 Off on ExchangeEMI starting from ₹283/monthOffersSpecial Price","https://www.flipkart.com/redmi-6-blue-32-gb/p/itmf99mhky98ahmy?pid=MOBF96CPQBJJHBGN&srno=b_1_7&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF96CPQBJJHBGNKGNPQZ&fm=organic&iid=17c47147-d7c6-4f1f-9820-e5ffce553cc8.MOBF96CPQBJJHBGN.SEARCH","Redmi 6 (Blue, 32 GB)  (3 GB RAM)","₹8,499","11 Jan, Friday","3000 Lithium-polymer Battery","Flashstar Commerce","4.8","Blue","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","2.7","2.7","4.8","All 19923 reviews","https://www.flipkart.com/redmi-6-blue-32-gb/product-reviews/itmf99mhky98ahmy?pid=MOBF96CPQBJJHBGN"
"1546967474-157","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi 6 (Blue, 64 GB)4.42,54,683 Ratings & 19,923 Reviews3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,499₹10,4999% offUp to ₹9,450 Off on ExchangeEMI starting from ₹316/monthOffersSpecial Price","https://www.flipkart.com/redmi-6-blue-64-gb/p/itmfa94eu8vg7zsa?pid=MOBF9GM4YCC7XKAZ&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF9GM4YCC7XKAZAJRCBE&fm=organic&iid=2d8b42e2-d669-401c-9c93-153ab4cbaa7d.MOBF9GM4YCC7XKAZ.SEARCH","Redmi 6 (Blue, 64 GB)  (3 GB RAM)","₹9,499","11 Jan, Friday","3000 Lithium-polymer Battery","Flashstar Commerce","4.8","Blue","3 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","2.7","2.7","4.8","All 19923 reviews","https://www.flipkart.com/redmi-6-blue-64-gb/product-reviews/itmfa94eu8vg7zsa?pid=MOBF9GM4YCC7XKAZ"
"1546967248-108","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareMi 4i (Grey, 16 GB)4.273,333 Ratings & 8,954 Reviews2 GB RAM | 16 GB ROM |12.7 cm (5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3030 Li-ion Polymer Batteryqualcomm 2nd-gen Snapdragon 615 64-bit octa-core Octa Core 1.7GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,999EMI starting from ₹399/monthOffersNo Cost EMI","https://www.flipkart.com/mi-4i-grey-16-gb/p/itme8cuyyqdwek9m?pid=MOBE7N7VRWFCBNTS&srno=b_3_72&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBE7N7VRWFCBNTSCJD3PQ&fm=organic&iid=def972a5-f06c-4759-9c25-70bdc10e2b0e.MOBE7N7VRWFCBNTS.SEARCH","Mi 4i (Grey, 16 GB)  (2 GB RAM)","₹11,999","null","3030 Li-ion Polymer Battery","null","null","Grey","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","4.3","3.3","3.1","4.1","All 8954 reviews","https://www.flipkart.com/mi-4i-grey-16-gb/product-reviews/itme8cuyyqdwek9m?pid=MOBE7N7VRWFCBNTS"
"1546967537-174","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi Note 6 Pro (Black, 64 GB)4.531,013 Ratings & 3,391 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹15,999₹17,99911% offUp to ₹14,900 Off on ExchangeEMI starting from ₹532/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/redmi-note-6-pro-black-64-gb/p/itmfayzxzu8u3rck?pid=MOBFAJB4BWVA2EXB&srno=b_1_6&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFAJB4BWVA2EXB9GI8JM&fm=organic&iid=5ecff668-8169-4af9-bc86-c8d16eb458a1.MOBFAJB4BWVA2EXB.SEARCH","Redmi Note 6 Pro (Black, 64 GB)  (6 GB RAM)","₹15,999","11 Jan, Friday","4000 Li-polymer Battery","Flashstar Commerce","4.8","Black","6 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.3","3.8","3.7","4.8","All 3391 reviews","https://www.flipkart.com/redmi-note-6-pro-black-64-gb/product-reviews/itmfayzxzu8u3rck?pid=MOBFAJB4BWVA2EXB"
"1546967551-178","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi Note 6 Pro (Rose Gold, 64 GB)4.51,82,608 Ratings & 18,188 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.9 cm (6.26 inch) FHD+ Display12MP + 5MP | 20MP + 2MP Dual Front Camera4000 Li-polymer BatteryQualcomm Snapdragon 636 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,999₹15,99912% offUp to ₹13,850 Off on ExchangeEMI starting from ₹465/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/redmi-note-6-pro-rose-gold-64-gb/p/itmfayzxpt5vg2pw?pid=MOBFAJB4G4WJWGC3&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFAJB4G4WJWGC3KJK92K&fm=organic&iid=766d8f1f-287f-4f92-a3c1-8040467dfa9b.MOBFAJB4G4WJWGC3.SEARCH","Redmi Note 6 Pro (Rose Gold, 64 GB)  (4 GB RAM)","₹13,999","11 Jan, Friday","4000 Li-polymer Battery","Flashstar Commerce","4.8","Rose Gold","4 GB","64 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.5","4.3","3.9","4.0","4.8","All 18188 reviews","https://www.flipkart.com/redmi-note-6-pro-rose-gold-64-gb/product-reviews/itmfayzxpt5vg2pw?pid=MOBFAJB4G4WJWGC3"
"1546967412-139","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=2","Add to CompareRedmi Y1 lite (Gold, 16 GB)4.12,663 Ratings & 276 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3080 BatteryQualcomm Snapdragon 425 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories including Battery₹7,999EMI starting from ₹266/month","https://www.flipkart.com/redmi-y1-lite-gold-16-gb/p/itmf3jybr3a6cz4f?pid=MOBFFQVYGKSFRAKT&srno=b_2_41&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBFFQVYGKSFRAKTF6KTSM&fm=organic&iid=74dbefb4-1919-4c76-8fec-0c6c145fccf8.MOBFFQVYGKSFRAKT.SEARCH","Redmi Y1 lite (Gold, 16 GB)  (2 GB RAM)","₹7,999","4-5 days","3080 Battery","AmoghindiaSLP","4.2","Gold","2 GB","16 GB","1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories including Battery","4.1","3.5","4.6","4.8","null","All 276 reviews","https://www.flipkart.com/redmi-y1-lite-gold-16-gb/product-reviews/itmf3jybr3a6cz4f?pid=MOBFFQVYGKSFRAKT"
"1546967258-110","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=3","Out Of StockAdd to CompareMi Max (Dark Grey, 32 GB)4.318,198 Ratings & 4,169 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB16.36 cm (6.44 inch) Full HD Display16MP Rear Camera | 5MP Front Camera4850 Li-Polymer BatteryQualcomm Snapdragon 650 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹14,999EMI starting from ₹499/monthOffersNo Cost EMI","https://www.flipkart.com/mi-max-dark-grey-32-gb/p/itmenfnpuykkjsgk?pid=MOBEMNJZTGMFRS5R&srno=b_3_70&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEMNJZTGMFRS5RIYMCLU&fm=organic&iid=5fdb4b28-b0ae-4f8e-a2be-0b4cf03eb410.MOBEMNJZTGMFRS5R.SEARCH","Mi Max (Dark Grey, 32 GB)  (3 GB RAM)","₹14,999","null","4850 Li-Polymer Battery","null","null","Dark Grey","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","null","null","null","null","All 4169 reviews","https://www.flipkart.com/mi-max-dark-grey-32-gb/product-reviews/itmenfnpuykkjsgk?pid=MOBEMNJZTGMFRS5R"
"1546967540-175","https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=1","ON OFFERAdd to CompareRedmi 6 (Black, 32 GB)4.42,54,683 Ratings & 19,923 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display12MP + 5MP | 5MP Front Camera3000 Lithium-polymer Battery2.0 GHz Mediatek P22 Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹8,499₹8,9995% offUp to ₹8,000 Off on ExchangeEMI starting from ₹283/monthOffersSpecial Price","https://www.flipkart.com/redmi-6-black-32-gb/p/itmf99mhhtthpgwd?pid=MOBF8YUSVG8VZAUT&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF8YUSVG8VZAUTTUCNHT&fm=organic&iid=782fcbca-002a-4d76-97f2-2643fad01917.MOBF8YUSVG8VZAUT.SEARCH","Redmi 6 (Black, 32 GB)  (3 GB RAM)","₹8,499","11 Jan, Friday","3000 Lithium-polymer Battery","Flashstar Commerce","4.8","Black","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.4","3.7","2.7","2.7","4.8","All 19923 reviews","https://www.flipkart.com/redmi-6-black-32-gb/product-reviews/itmf99mhhtthpgwd?pid=MOBF8YUSVG8VZAUT"
