,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,review_link,brand,no._of_reviews,positive_reviews_score,negative_reviews_score,total_reviews_score
72,https://www.flipkart.com/redmi-y2-gold-64-gb/p/itmf8fhkpzbq3abf?pid=MOBF7Y2DKUBEDUWH&srno=b_2_39&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF7Y2DKUBEDUWHP3878E&fm=organic&iid=a86cb3b7-0a19-4f33-9e0c-f5609779f7f2.MOBF7Y2DKUBEDUWH.SEARCH,"Redmi Y2 (Gold, 64 GB)  (4 GB RAM)","?12,990",6-7 days,3080 Battery,CELLMARK,3.7,Gold,4 GB,64 GB,1 Year,4.4,null,null,null,null,https://www.flipkart.com/redmi-y2-gold-64-gb/product-reviews/itmf8fhkpzbq3abf?pid=MOBF7Y2DKUBEDUWH,mi,295,980,20,960
73,https://www.flipkart.com/redmi-y2-rose-gold-64-gb/p/itmf8fhkpzbq3abf?pid=MOBF87QWYCKESZXR&srno=b_2_26&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF87QWYCKESZXRLRRPNQ&fm=organic&iid=a5e8a139-4aab-4bdd-a51c-61995c0d033f.MOBF87QWYCKESZXR.SEARCH,"Redmi Y2 (Rose Gold, 64 GB)  (4 GB RAM)","?12,444",null,3080 Battery,ShreeKrishnaMobiles,4.5,Rose Gold,4 GB,64 GB,1 Year Warranty,4.4,null,null,null,null,https://www.flipkart.com/redmi-y2-rose-gold-64-gb/product-reviews/itmf8fhkpzbq3abf?pid=MOBF87QWYCKESZXR,mi,295,610,390,220
74,https://www.flipkart.com/redmi-2-white-8-gb/p/itme8ygtcfax6w39?pid=MOBE56FTBEVG9MKS&srno=b_3_63&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBE56FTBEVG9MKSFG79BW&fm=organic&iid=4620eed9-6081-4cd2-a85d-8faad88b3fc3.MOBE56FTBEVG9MKS.SEARCH,"Redmi 2 (White, 8 GB)  (1 GB RAM)","?5,999",null,2200 Li-Ion Polymer Battery,null,null,White,1 GB,8 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,4.5,3.2,4.8,null,https://www.flipkart.com/redmi-2-white-8-gb/product-reviews/itme8ygtcfax6w39?pid=MOBE56FTBEVG9MKS,mi,7344,810,190,620
75,https://www.flipkart.com/mi-a1-black-64-gb/p/itmexnsrtzhbbneg?pid=MOBEX9WXUSZVYHET&srno=b_2_47&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBEX9WXUSZVYHETZ7PCMW&fm=organic&iid=5aa3edff-336f-4213-962f-37b7c885f9ee.MOBEX9WXUSZVYHET.SEARCH,"Mi A1 (Black, 64 GB)  (4 GB RAM)","?15,299","11 Jan, Friday",3080 Li-polymer Battery,Flip ki Deal,4.3,Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,4.5,3.8,4.1,4.8,https://www.flipkart.com/mi-a1-black-64-gb/product-reviews/itmexnsrtzhbbneg?pid=MOBEX9WXUSZVYHET,mi,73349,790,210,580
76,https://www.flipkart.com/redmi-note-5-gold-32-gb/p/itmf2fc39bfw7kyc?pid=MOBF28FTQYA9BFW5&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Mi&lid=LSTMOBF28FTQYA9BFW5ZPVV7S&fm=organic&iid=cea08ec4-0c18-41ce-b136-188d9434593c.MOBF28FTQYA9BFW5.SEARCH,"Redmi Note 5 (Gold, 32 GB)  (3 GB RAM)","?10,970","2 Days, Thursday",4000 Li Polymer Battery,SNAPKART,4.3,Gold,3 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,3.6,4.6,4.4,4.8,https://www.flipkart.com/redmi-note-5-gold-32-gb/product-reviews/itmf2fc39bfw7kyc?pid=MOBF28FTQYA9BFW5,mi,42952,760,240,520
0,https://www.flipkart.com/asus-zenfone-go-black-16-gb/p/itmexwy8hnzggzhp?pid=MOBEXS4ACPQHJGJK&srno=b_4_87&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEXS4ACPQHJGJKFAPFA9&fm=organic&iid=8e92aa66-cd43-40b3-9793-fc23da494381.MOBEXS4ACPQHJGJK.SEARCH,"Asus Zenfone GO (Black, 16 GB)  (2 GB RAM)","?9,000",4-6 days,3000 Battery,njoysolutions,null,Black,2 GB,16 GB,1 Year,3.7,null,null,null,null,https://www.flipkart.com/asus-zenfone-go-black-16-gb/product-reviews/itmexwy8hnzggzhp?pid=MOBEXS4ACPQHJGJK,asus,142,750,250,500
1,https://www.flipkart.com/asus-zenfone-4-red-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZC3E945KHF&srno=b_5_98&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEY2ZC3E945KHFNISQOU&fm=organic&iid=c1d33702-cfd3-4d19-92ec-4f5ebaa20c84.MOBEY2ZC3E945KHF.SEARCH,"Asus Zenfone 4 (Red, 8 GB)  (1 GB RAM)","?4,688",null,1600 Lithium Battery,null,null,Red,1 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.9,null,null,null,null,https://www.flipkart.com/asus-zenfone-4-red-8-gb/product-reviews/itmeygpv4uxt4gjx?pid=MOBEY2ZC3E945KHF,asus,4498,620,380,240
2,https://www.flipkart.com/asus-zenfone-4-red-8-gb/p/itmeuyd8dqe79wcm?pid=MOBDXZ9W2TG79YJR&srno=b_4_79&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBDXZ9W2TG79YJRB0VFVC&fm=organic&iid=d33013d9-01c7-402b-a8fe-26aea5d60023.MOBDXZ9W2TG79YJR.SEARCH,"Asus Zenfone 4 (Red, 8 GB)  (1 GB RAM)","?7,499",null,1750 Lithium Battery,Vision Star,4.4,Red,1 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.9,null,null,null,null,https://www.flipkart.com/asus-zenfone-4-red-8-gb/product-reviews/itmeuyd8dqe79wcm?pid=MOBDXZ9W2TG79YJR,asus,4498,640,360,280
3,https://www.flipkart.com/asus-zenfone-go-5-0-lte-2nd-gen-red-16-gb/p/itmeshbwgwa4ahnf?pid=MOBESHBWHEBGNXY9&srno=b_3_69&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBESHBWHEBGNXY9UMNI1Y&fm=organic&iid=5037e6fa-7de7-42b2-bbf3-acbb56a64ff2.MOBESHBWHEBGNXY9.SEARCH,"Asus Zenfone Go 5.0 LTE 2nd Gen (Red, 16 GB)  (2 GB RAM)","?5,949",null,2600 Battery,null,null,Red,2 GB,16 GB,1 Year Manufacturer Warranty,3.5,null,null,null,null,https://www.flipkart.com/asus-zenfone-go-5-0-lte-2nd-gen-red-16-gb/product-reviews/itmeshbwgwa4ahnf?pid=MOBESHBWHEBGNXY9,asus,54,860,140,720
4,https://www.flipkart.com/asus-zenfone-5-a501cg-gold-8-gb/p/itmeuydansgfvjtp?pid=MOBDXZ9W7DHYYWEP&srno=b_4_84&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBDXZ9W7DHYYWEPCKFKLU&fm=organic&iid=e95eb0f4-3602-4330-9263-38cf2630672e.MOBDXZ9W7DHYYWEP.SEARCH,"Asus Zenfone 5 A501CG (Gold, 8 GB)  (2 GB RAM)","?8,499",null,2110 Lithium Battery,OmniTechRetail,4.3,Gold,2 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,4.2,4.1,2.4,4.4,null,https://www.flipkart.com/asus-zenfone-5-a501cg-gold-8-gb/product-reviews/itmeuydansgfvjtp?pid=MOBDXZ9W7DHYYWEP,asus,8989,790,210,580
5,https://www.flipkart.com/asus-zenfone-5-red-8-gb/p/itme3wqubzywj3fh?pid=MOBE3HYESSF42WGT&srno=b_4_82&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE3HYESSF42WGTMBX7SH&fm=organic&iid=1ca1880c-524c-49a1-8782-806aae5d3542.MOBE3HYESSF42WGT.SEARCH,"Asus Zenfone 5 (Red, 8 GB)  (2 GB RAM)","?8,499",4-6 days,2110 Lithium Battery,OmniTechRetail,4.3,Red,2 GB,8 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,2.6,4.4,4.3,null,https://www.flipkart.com/asus-zenfone-5-red-8-gb/product-reviews/itme3wqubzywj3fh?pid=MOBE3HYESSF42WGT,asus,6040,960,40,920
6,https://www.flipkart.com/asus-zenfone-lite-l1-gold-16-gb/p/itmf9fgsvphshzth?pid=MOBF9FGSGSKUKN5P&srno=b_1_23&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBF9FGSGSKUKN5PRZCMVI&fm=organic&iid=cc84d132-1c85-46a1-aa8c-38fee8b09304.MOBF9FGSGSKUKN5P.SEARCH,"Asus ZenFone Lite L1 (Gold, 16 GB)  (2 GB RAM)","?4,999","Tomorrow, Thursday",3000 Battery,Vision Star,4.4,Gold,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,3.4,3.1,4.1,4.8,https://www.flipkart.com/asus-zenfone-lite-l1-gold-16-gb/product-reviews/itmf9fgsvphshzth?pid=MOBF9FGSGSKUKN5P,asus,4273,790,210,580
7,https://www.flipkart.com/asus-zenfone-3-black-32-gb/p/itmevt7uunbwfcmf?pid=MOBEHCTFTWQDVUE7&srno=b_2_31&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEHCTFTWQDVUE7Y9JUWG&fm=organic&iid=13d27a9c-20ec-498c-90b9-e5cd7b3621be.MOBEHCTFTWQDVUE7.SEARCH,"Asus Zenfone 3 (Black, 32 GB)  (3 GB RAM)","?21,999",null,2650 Battery,null,null,Black,3 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,4.6,4.3,4.6,4.6,https://www.flipkart.com/asus-zenfone-3-black-32-gb/product-reviews/itmevt7uunbwfcmf?pid=MOBEHCTFTWQDVUE7,asus,1383,910,90,820
8,https://www.flipkart.com/asus-zenfone-5-gold-16-gb/p/itmeuyd9r2jbrdtf?pid=MOBDXZ9WG3Z5EFT6&srno=b_2_44&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBDXZ9WG3Z5EFT6COVRKH&fm=organic&iid=3b277520-f990-4952-97d6-53748f281ba1.MOBDXZ9WG3Z5EFT6.SEARCH,"Asus Zenfone 5 (Gold, 16 GB)  (2 GB RAM)","?13,999",null,2110 Lithium Battery,null,null,Gold,2 GB,16 GB,1 Year for Mobile & 6 Months for Accessories,4.1,2.6,4.4,4.3,null,https://www.flipkart.com/asus-zenfone-5-gold-16-gb/product-reviews/itmeuyd9r2jbrdtf?pid=MOBDXZ9WG3Z5EFT6,asus,6040,640,360,280
9,https://www.flipkart.com/asus-zenfone-2-laser-ze500kl-black-16-gb/p/itme9j58rmfu8hje?pid=MOBE9J58KGKA8JHX&srno=b_2_28&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE9J58KGKA8JHXZYZOMW&fm=organic&iid=bdd3d2f4-8b05-4693-9325-ef0f84842395.MOBE9J58KGKA8JHX.SEARCH,"Asus Zenfone 2 Laser ZE500KL (Black, 16 GB)  (2 GB RAM)","?5,999","12 Jan, Saturday",2070 Li-Polymer Battery,SHOP2DAY,2.6,Black,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,null,null,null,null,https://www.flipkart.com/asus-zenfone-2-laser-ze500kl-black-16-gb/product-reviews/itme9j58rmfu8hje?pid=MOBE9J58KGKA8JHX,asus,383,980,20,960
10,https://www.flipkart.com/asus-zenfone-selfie-pink-16-gb/p/itmepjtdkqexeegt?pid=MOBEPJTDPA7NV84M&srno=b_3_52&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEPJTDPA7NV84MHIJSUY&fm=organic&iid=e627db27-6689-4aba-bd5a-bb0fd241e379.MOBEPJTDPA7NV84M.SEARCH,"Asus Zenfone Selfie (Pink, 16 GB)  (3 GB RAM)","?13,999",null,3000 Polymer Battery,null,null,Pink,3 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,4.5,3.1,4.4,4.5,https://www.flipkart.com/asus-zenfone-selfie-pink-16-gb/product-reviews/itmepjtdkqexeegt?pid=MOBEPJTDPA7NV84M,asus,5235,880,120,760
11,https://www.flipkart.com/asus-zenfone-3s-max-gold-32-gb/p/itmeqryt6np8aazk?pid=MOBEQRYTXZXC8FZZ&srno=b_4_95&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEQRYTXZXC8FZZONNJHK&fm=organic&iid=54f823b5-374b-47db-a4f4-626a53af55b6.MOBEQRYTXZXC8FZZ.SEARCH,"Asus Zenfone 3s Max (Gold, 32 GB)  (3 GB RAM)","?6,999",null,5000 Polymer Battery,null,null,Gold,3 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,3.4,4.4,3.7,4.5,https://www.flipkart.com/asus-zenfone-3s-max-gold-32-gb/product-reviews/itmeqryt6np8aazk?pid=MOBEQRYTXZXC8FZZ,asus,5176,830,170,660
12,https://www.flipkart.com/asus-zenfone-2-ze551ml-silver-64-gb/p/itme6pvuvfsxu5wb?pid=MOBE6PVUTMZSQNHE&srno=b_4_77&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE6PVUTMZSQNHE452AQQ&fm=organic&iid=9ffdb0fb-9020-4506-9479-5d0fa3b12649.MOBE6PVUTMZSQNHE.SEARCH,"Asus Zenfone 2 ZE551ML (Silver, 64 GB)  (4 GB RAM)","?22,999",4-6 days,3000 Li-Polymer Battery,SuperComNet,4.5,Silver,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.9,2.6,3.0,3.3,3.5,https://www.flipkart.com/asus-zenfone-2-ze551ml-silver-64-gb/product-reviews/itme6pvuvfsxu5wb?pid=MOBE6PVUTMZSQNHE,asus,2660,600,400,200
13,https://www.flipkart.com/asus-zenfone-go-5-5-gold-32-gb/p/itmey6zzakamrdpb?pid=MOBEXTSGNZZYRQNB&srno=b_3_51&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEXTSGNZZYRQNB1GWBFH&fm=organic&iid=53dfd379-8018-4048-9483-5541c4e627f6.MOBEXTSGNZZYRQNB.SEARCH,"Asus Zenfone Go 5.5 (Gold, 32 GB)  (2 GB RAM)","?4,999",null,3010 Battery,null,null,Gold,2 GB,32 GB,1 year manufacturer warranty for device and 6 months manufacturer warranty,3.6,null,null,null,null,,asus,0,980,20,960
14,https://www.flipkart.com/asus-zenfone-4-white-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZCPHZUGH2A&srno=b_5_100&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEY2ZCPHZUGH2ACXNS0V&fm=organic&iid=d2cdfa95-f7dd-4a86-a6bc-c17407a49f10.MOBEY2ZCPHZUGH2A.SEARCH,"Asus Zenfone 4 (White, 8 GB)  (1 GB RAM)","?6,499",null,1600 Lithium Battery,null,null,White,1 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.9,null,null,null,null,https://www.flipkart.com/asus-zenfone-4-white-8-gb/product-reviews/itmeygpv4uxt4gjx?pid=MOBEY2ZCPHZUGH2A,asus,4498,740,260,480
15,https://www.flipkart.com/asus-zenfone-4-selfie-black-32-gb/p/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR&srno=b_3_61&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEWPZFNAVKRMBRNVAGSW&fm=organic&iid=3477b3d0-755b-4e06-9d04-338fc53a09b7.MOBEWPZFNAVKRMBR.SEARCH,"Asus Zenfone 4 Selfie (Black, 32 GB)  (3 GB RAM)","?7,499",null,3000 Battery,null,null,Black,3 GB,32 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,4.2,3.3,4.0,4.6,https://www.flipkart.com/asus-zenfone-4-selfie-black-32-gb/product-reviews/itmexpyeuxahpqum?pid=MOBEWPZFNAVKRMBR,asus,4144,930,70,860
16,https://www.flipkart.com/asus-zenfone-2-ze550ml-black-16-gb/p/itme6pvuadqxxjfc?pid=MOBE6CG6ZEJKCYGM&srno=b_4_94&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE6CG6ZEJKCYGMMJEMQJ&fm=organic&iid=706c8d91-6392-4001-95ed-ab6631000aa8.MOBE6CG6ZEJKCYGM.SEARCH,"Asus Zenfone 2 ZE550ML (Black, 16 GB)  (2 GB RAM)","?6,999",null,3000 Li-Polymer Battery,null,null,Black,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,null,null,null,null,https://www.flipkart.com/asus-zenfone-2-ze550ml-black-16-gb/product-reviews/itme6pvuadqxxjfc?pid=MOBE6CG6ZEJKCYGM,asus,1511,620,380,240
17,https://www.flipkart.com/asus-zenfone-4-selfie-dual-camera-black-64-gb/p/itmex8h6tpfgjqhh?pid=MOBEWPZFH8QQDT5V&srno=b_3_68&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEWPZFH8QQDT5VO3OHFD&fm=organic&iid=5429212d-0f18-445b-af88-adf9b6661b09.MOBEWPZFH8QQDT5V.SEARCH,"Asus Zenfone 4 Selfie Dual Camera (Black, 64 GB)  (4 GB RAM)","?9,999",null,3000 Battery,null,null,Black,4 GB,64 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,4.1,3.2,4.2,4.3,https://www.flipkart.com/asus-zenfone-4-selfie-dual-camera-black-64-gb/product-reviews/itmex8h6tpfgjqhh?pid=MOBEWPZFH8QQDT5V,asus,1990,830,170,660
18,https://www.flipkart.com/asus-zenfone-go-gold-8-gb/p/itmegdy5tut9pc3z?pid=MOBEGDY5ZJMS6YVA&srno=b_3_70&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEGDY5ZJMS6YVADHIPJG&fm=organic&iid=cc5bfb6a-e16d-48f5-b4af-c4eb5c8e7ff6.MOBEGDY5ZJMS6YVA.SEARCH,"Asus Zenfone Go (Gold, 8 GB)  (1 GB RAM)","?4,199",null,2070 Li-Polymer Battery,null,null,Gold,1 GB,8 GB,Brand Warranty of 1 Year,3.8,null,null,null,null,https://www.flipkart.com/asus-zenfone-go-gold-8-gb/product-reviews/itmegdy5tut9pc3z?pid=MOBEGDY5ZJMS6YVA,asus,598,670,330,340
19,https://www.flipkart.com/asus-zenfone-go-4-5-lte-silver-8-gb/p/itmepjtdgb7kh5jz?pid=MOBEPJTD3GSRVCM3&srno=b_2_39&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEPJTD3GSRVCM3B7HIFE&fm=organic&iid=4b976ce2-0347-4772-adb2-b4deffe8994b.MOBEPJTD3GSRVCM3.SEARCH,"Asus Zenfone Go 4.5 LTE (Silver, 8 GB)  (1 GB RAM)","?4,880",null,2070 Prismatic Battery,null,null,Silver,1 GB,8 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.6,null,null,null,null,https://www.flipkart.com/asus-zenfone-go-4-5-lte-silver-8-gb/product-reviews/itmepjtdgb7kh5jz?pid=MOBEPJTD3GSRVCM3,asus,69,810,190,620
20,https://www.flipkart.com/asus-zenfone-selfie-black-16-gb/p/itmes3fcrmuzva9a?pid=MOBES3FCZAX3YPWG&srno=b_2_26&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBES3FCZAX3YPWGJAENYI&fm=organic&iid=783f0934-915a-4c73-846d-69b754764d4f.MOBES3FCZAX3YPWG.SEARCH,"Asus Zenfone Selfie (Black, 16 GB)  (3 GB RAM)","?9,900","12 Jan, Saturday",3000 Li-Polymer Battery,Jaincommunications,2.1,Black,3 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,4.5,3.1,4.4,4.5,https://www.flipkart.com/asus-zenfone-selfie-black-16-gb/product-reviews/itmes3fcrmuzva9a?pid=MOBES3FCZAX3YPWG,asus,5235,990,10,980
21,https://www.flipkart.com/asus-zenfone-live-pink-16-gb/p/itmeu7fsuheswvhe?pid=MOBEU24XKV3WUZHF&srno=b_2_34&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEU24XKV3WUZHFNTCCYR&fm=organic&iid=3d06793e-bd70-45fe-b6b9-2f9799f9522a.MOBEU24XKV3WUZHF.SEARCH,"Asus Zenfone Live (Pink, 16 GB)  (2 GB RAM)","?10,499",null,2650 Polymer Battery,null,null,Pink,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile,4.1,null,null,null,null,https://www.flipkart.com/asus-zenfone-live-pink-16-gb/product-reviews/itmeu7fsuheswvhe?pid=MOBEU24XKV3WUZHF,asus,27,860,140,720
22,https://www.flipkart.com/asus-zenfone-4-yellow-8-gb/p/itmeygpv4uxt4gjx?pid=MOBEY2ZCRYC6EUJJ&srno=b_5_99&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEY2ZCRYC6EUJJNOOVQ4&fm=organic&iid=e666451a-cad5-44ab-985c-19966f052069.MOBEY2ZCRYC6EUJJ.SEARCH,"Asus Zenfone 4 (Yellow, 8 GB)  (1 GB RAM)","?6,499",null,1600 Lithium Battery,null,null,Yellow,1 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.9,null,null,null,null,https://www.flipkart.com/asus-zenfone-4-yellow-8-gb/product-reviews/itmeygpv4uxt4gjx?pid=MOBEY2ZCRYC6EUJJ,asus,4498,830,170,660
23,https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-64-gb/p/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBF7GCRGR2S78XNOTYKWC&fm=organic&iid=878445d1-4758-4436-aec0-5291734fadca.MOBF7GCRGR2S78XN.SEARCH,"Asus Zenfone Max Pro M1 (Blue, 64 GB)  (4 GB RAM)","?10,999","12 Jan, Saturday",5000 Battery,Vision Star,4.4,Blue,4 GB,64 GB,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3,2.9,4.2,3.8,4.7,https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-64-gb/product-reviews/itmf7gcrdmjh97cv?pid=MOBF7GCRGR2S78XN,asus,24179,620,380,240
24,https://www.flipkart.com/asus-zenfone-live-navy-black-16-gb/p/itmeu7fsmsuyz8mb?pid=MOBEUFZGXRUJXH7H&srno=b_3_54&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEUFZGXRUJXH7HKV9RK5&fm=organic&iid=689872fa-918d-4cb7-b195-9b6411778f5d.MOBEUFZGXRUJXH7H.SEARCH,"Asus Zenfone Live (Navy Black, 16 GB)  (2 GB RAM)","?10,499",null,2650 Polymer Battery,null,null,Navy Black,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile,4.1,null,null,null,null,https://www.flipkart.com/asus-zenfone-live-navy-black-16-gb/product-reviews/itmeu7fsmsuyz8mb?pid=MOBEUFZGXRUJXH7H,asus,27,830,170,660
25,https://www.flipkart.com/asus-zenfone-go-5-0-black-8-gb/p/itme9j58fkhwgyf5?pid=MOBE9J58ZERDCZDH&srno=b_3_58&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE9J58ZERDCZDHIO8TGG&fm=organic&iid=bca47199-4d37-4242-baec-6fedd71ac2db.MOBE9J58ZERDCZDH.SEARCH,"Asus Zenfone Go 5.0 (Black, 8 GB)  (2 GB RAM)","?7,300",null,2070 Li-Polymer Battery,null,null,Black,2 GB,8 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.0,null,null,null,null,https://www.flipkart.com/asus-zenfone-go-5-0-black-8-gb/product-reviews/itme9j58fkhwgyf5?pid=MOBE9J58ZERDCZDH,asus,271,810,190,620
26,https://www.flipkart.com/asus-padfone-mini-white-8-gb/p/itmeuyd9y2z66g3m?pid=MOBEFNFRZNST8WCY&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBEFNFRZNST8WCYMXS7CX&fm=organic&iid=ad59ab2c-53a3-497a-9f1d-46ac8e199c22.MOBEFNFRZNST8WCY.SEARCH,"Asus Padfone Mini (White, 8 GB)  (1 GB RAM)","?12,212",5-6 days,1200 Lithium Battery,AVIGHNASHOPEE,null,White,1 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,3.5,null,null,null,null,https://www.flipkart.com/asus-padfone-mini-white-8-gb/product-reviews/itmeuyd9y2z66g3m?pid=MOBEFNFRZNST8WCY,asus,12,770,230,540
27,https://www.flipkart.com/asus-zenfone-5-a501cg-black-8-gb/p/itmeuydansgfvjtp?pid=MOBDXZ9WYC96GTTW&srno=b_4_85&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBDXZ9WYC96GTTWMOFDOH&fm=organic&iid=32da4e70-9491-4dbd-a8f7-b9cb7f96c886.MOBDXZ9WYC96GTTW.SEARCH,"Asus Zenfone 5 A501CG (Black, 8 GB)  (2 GB RAM)","?10,499","Tomorrow, Thursday",2110 Lithium Battery,OmniTechRetail,4.3,Black,2 GB,8 GB,1 Year for Mobile & 6 Months for Accessories,4.2,4.1,2.4,4.4,null,https://www.flipkart.com/asus-zenfone-5-a501cg-black-8-gb/product-reviews/itmeuydansgfvjtp?pid=MOBDXZ9WYC96GTTW,asus,8989,680,320,360
28,https://www.flipkart.com/asus-zenfone-2-laser-ze550kl-red-16-gb/p/itme9j58xmjbqz28?pid=MOBE9J58BNPDGPYV&srno=b_2_48&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBE9J58BNPDGPYVYWGAVO&fm=organic&iid=9ab3ba4c-6d8f-4901-8f05-17f069a82819.MOBE9J58BNPDGPYV.SEARCH,"Asus Zenfone 2 Laser ZE550KL (Red, 16 GB)  (2 GB RAM)","?8,400",null,3000 Li-Polymer Battery,null,null,Red,2 GB,16 GB,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,4.5,3.7,3.9,4.7,https://www.flipkart.com/asus-zenfone-2-laser-ze550kl-red-16-gb/product-reviews/itme9j58xmjbqz28?pid=MOBE9J58BNPDGPYV,asus,14998,610,390,220
29,https://www.flipkart.com/asus-zenfone-max-pro-m1-black-32-gb/p/itmf4hg44xkefz58?pid=MOBF3A8U6T35DUBP&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Asus&lid=LSTMOBF3A8U6T35DUBPKZKQ1J&fm=organic&iid=59197c92-9316-4d66-b4d0-a5a7db8b34fa.MOBF3A8U6T35DUBP.SEARCH,"Asus Zenfone Max Pro M1 (Black, 32 GB)  (3 GB RAM)","?8,999","Tomorrow, Thursday",5000 Battery,Vision Star,4.4,Black,3 GB,32 GB,Brand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3,3.1,4.2,3.9,4.8,https://www.flipkart.com/asus-zenfone-max-pro-m1-black-32-gb/product-reviews/itmf4hg44xkefz58?pid=MOBF3A8U6T35DUBP,asus,20958,690,310,380
